timestep,episodes,mean_reward,mean_score,mean_stage,mean_length,q1_loss,q2_loss,policy_loss,alpha,entropy,eval_stage1_mean_stage,eval_stage1_mean_reward,eval_stage3_mean_stage,eval_stage3_mean_reward,eval_stage5_mean_stage,eval_stage5_mean_reward,eval_overall_mean_stage,eval_overall_mean_reward
673000,626,7875.804503520159,4727.900464543094,1.79,1170.46,372.9687213897705,384.6835383605957,-546.2437951660156,0.6592024564743042,0.5442025771737099,,,,,,,,
674000,627,7824.15257875997,4701.748872698088,1.78,1165.56,321.56474586486814,326.9728884124756,-546.6091058349609,0.6543248891830444,0.5469342169165611,,,,,,,,
675000,627,7824.15257875997,4701.748872698088,1.78,1165.56,166.52952865600585,169.60505714416504,-543.9753570556641,0.6491560339927673,0.5486141431331635,,,,,,,,
676000,628,7901.911597399747,4748.8756793435605,1.79,1172.08,336.39022537231443,330.92163192749024,-543.9472592163086,0.649775505065918,0.5503623247146606,,,,,,,,
677000,630,7820.851340673898,4707.924471549734,1.77,1164.68,300.27025421142577,298.76818016052243,-543.931056213379,0.6500139832496643,0.5551983958482742,,,,,,,,
678000,631,7822.271931656082,4708.824584303962,1.77,1165.12,175.21818252563477,182.5229734802246,-544.0339660644531,0.638167142868042,0.5456632801890373,,,,,,,,
679000,632,7848.5507031485,4724.943676553691,1.77,1169.27,162.04690467834473,163.61253761291505,-545.8204595947266,0.6416357755661011,0.5515908861160278,,,,,,,,
680000,632,7848.5507031485,4724.943676553691,1.77,1169.27,317.0294383239746,310.1998938369751,-544.9577795410156,0.6522679328918457,0.5518276745080948,,,,,,,,
681000,633,7937.661191165793,4778.384798021518,1.78,1179.05,197.431085357666,194.29574676513673,-549.2373843383789,0.652218759059906,0.5470825460553169,,,,,,,,
682000,634,7904.691617460838,4757.811664495968,1.77,1176.71,381.3934801483154,380.74658096313476,-547.7416995239258,0.6608128547668457,0.5406922769546508,,,,,,,,
683000,635,7873.1470788709885,4741.120992112962,1.77,1173.53,258.50153244018554,255.70638977050783,-549.0161392211915,0.6524564623832703,0.547321842610836,,,,,,,,
684000,636,7815.517803343515,4705.608230555184,1.76,1166.63,216.4297982788086,220.96254943847657,-548.8261697387695,0.6652696132659912,0.5328871244192124,,,,,,,,
685000,637,7855.41076096628,4729.230655064163,1.77,1171.18,309.20061599731446,310.90718620300294,-548.1035330200195,0.6661728620529175,0.5389346122741699,,,,,,,,
686000,639,7753.897816960631,4676.474301255901,1.75,1161.66,151.78164039611818,159.55152328491212,-545.2537719726563,0.6792469620704651,0.5428902104496955,,,,,,,,
687000,639,7753.897816960631,4676.474301255901,1.75,1161.66,239.71526947021485,251.05227699279786,-547.8686279296875,0.6424075365066528,0.5558443501591682,,,,,,,,
688000,640,7734.087665672888,4664.896313814347,1.75,1159.16,233.17243476867677,234.73981674194337,-545.6124172973633,0.6284748315811157,0.5484668812155724,,,,,,,,
689000,642,7627.772120318485,4602.198518247605,1.73,1148.27,211.58191719055176,211.05154319763184,-545.5043408203124,0.6507135629653931,0.5431821051239968,,,,,,,,
690000,643,7607.470987748409,4592.314812334358,1.73,1145.97,198.63036796569824,199.06730781555177,-544.5045321655274,0.6480370759963989,0.5638819807767868,,,,,,,,
691000,644,7642.605335020988,4610.760958463977,1.74,1149.43,230.81181678771972,233.692339553833,-543.4510824584961,0.6483026146888733,0.5472881549596786,,,,,,,,
692000,645,7646.102696033303,4614.741277547666,1.74,1149.26,178.62234771728515,180.9715998840332,-549.2994659423828,0.6433326601982117,0.547520701289177,,,,,,,,
693000,646,7706.914084478744,4651.487563622015,1.75,1155.95,340.7729797363281,327.63600860595704,-544.9702532958985,0.6296088695526123,0.5475384122133256,,,,,,,,
694000,646,7706.914084478744,4651.487563622015,1.75,1155.95,279.00847229003904,267.61936248779296,-546.3576910400391,0.6615383625030518,0.5368074861168861,,,,,,,,
695000,647,7729.044585971363,4665.14525226169,1.75,1159.02,240.9106930541992,236.5542414855957,-546.2504595947265,0.643123984336853,0.5497136119008065,,,,,,,,
696000,647,7729.044585971363,4665.14525226169,1.75,1159.02,238.3195584869385,242.65433647155763,-543.8098599243164,0.6435744762420654,0.5555395549535751,,,,,,,,
697000,648,7671.307120131736,4629.123538261638,1.74,1153.94,226.98142227172852,231.05992256164552,-543.7374917602539,0.653291642665863,0.570870720744133,,,,,,,,
698000,650,7652.24998626173,4622.241408928935,1.74,1152.92,178.9783058166504,180.16225814819336,-545.2118341064453,0.6439976096153259,0.5479085639119148,,,,,,,,
699000,651,7711.79944042894,4655.691792393153,1.75,1159.34,463.62357192993164,467.34663246154787,-543.9143246459961,0.6590379476547241,0.5360537165403366,,,,,,,,
700000,652,7652.459545296273,4619.0394838066395,1.74,1152.26,242.74426483154298,239.58293037414552,-543.7506912231445,0.6582141518592834,0.5554382479190827,,,,,,,,
701000,652,7652.459545296273,4619.0394838066395,1.74,1152.26,361.4230349731445,362.03495162963867,-543.3710470581054,0.6518924236297607,0.5507970660924911,,,,,,,,
702000,653,7681.267671586888,4636.6136961426555,1.74,1156.47,444.10096099853513,441.8995048522949,-545.8632260131836,0.674490749835968,0.536372118294239,,,,,,,,
703000,655,7622.469764263769,4606.36195281394,1.73,1150.12,290.01537704467773,297.8382955932617,-545.2572177124024,0.6536153554916382,0.5435382303595543,,,,,,,,
704000,655,7622.469764263769,4606.36195281394,1.73,1150.12,396.7676155090332,395.89087028503417,-549.4722784423828,0.6615047454833984,0.5377918365597725,,,,,,,,
705000,656,7661.092380376623,4627.245564871058,1.73,1154.55,250.53360984802245,251.40009017944337,-549.1955151367188,0.6566537618637085,0.5494412893056869,,,,,,,,
706000,658,7531.1189652314715,4554.739621047616,1.71,1137.69,233.76936752319335,229.49327507019044,-544.944599609375,0.6705344319343567,0.5467628908157348,,,,,,,,
707000,658,7531.1189652314715,4554.739621047616,1.71,1137.69,357.4792859649658,357.7053609466553,-549.9939080810547,0.6600966453552246,0.5501792851090431,,,,,,,,
708000,659,7535.373739155838,4557.060262352297,1.71,1137.89,312.6914022827148,316.36494720458984,-552.3122869873047,0.6738590002059937,0.542251993715763,,,,,,,,
709000,661,7382.197495875645,4473.902385612123,1.69,1121.88,241.11334411621092,250.52333488464356,-554.6331390380859,0.6707614064216614,0.5473625719547272,,,,,,,,
710000,662,7338.72935375441,4446.195380383532,1.68,1117.57,183.60184059143066,178.37599426269531,-549.6620587158203,0.6549822092056274,0.5514986237883568,,,,,,,,
711000,663,7375.842905727648,4468.33002442812,1.69,1121.34,222.29087211608888,220.7375580596924,-550.5414144897461,0.6743254065513611,0.544680224955082,,,,,,,,
712000,664,7326.535224313458,4439.202694134494,1.68,1115.51,222.0119994354248,222.77781074523926,-549.2642602539063,0.6816215515136719,0.5539847698807716,,,,,,,,
713000,664,7326.535224313458,4439.202694134494,1.68,1115.51,307.865923614502,309.6701608276367,-551.6984042358398,0.6466367244720459,0.5407930186390877,,,,,,,,
714000,665,7395.090862627452,4478.997819676469,1.69,1122.41,210.724174118042,204.45431648254396,-550.8594000244141,0.670906662940979,0.5459641265869141,,,,,,,,
715000,666,7441.857284032097,4502.135234114841,1.7,1128.11,226.5108671569824,227.12955711364745,-550.5972259521484,0.6580367088317871,0.5441469669342041,,,,,,,,
716000,667,7435.673599810315,4498.472023674621,1.7,1128.38,337.7405437469482,314.2624047088623,-547.7775994873047,0.6500434875488281,0.5427224558591842,,,,,,,,
717000,667,7435.673599810315,4498.472023674621,1.7,1128.38,303.5160229492187,295.55601852416993,-549.324694519043,0.6897776126861572,0.5486566859483719,,,,,,,,
718000,668,7429.5919010093485,4497.46723467626,1.7,1128.51,299.3665315246582,303.2421354675293,-549.652120666504,0.6585550308227539,0.5500871419906617,,,,,,,,
719000,670,7325.339261669218,4438.356354322844,1.69,1119.67,194.37248428344728,197.20467979431152,-551.8706103515625,0.6526991724967957,0.5421008497476578,,,,,,,,
720000,670,7325.339261669218,4438.356354322844,1.69,1119.67,471.72320915222167,468.1187766265869,-551.3165609741211,0.6652607321739197,0.5586422723531723,,,,,,,,
721000,671,7347.541348135597,4447.6109467256765,1.69,1122.95,322.22037185668944,324.2700436401367,-550.5532147216796,0.6453209519386292,0.5522696173191071,,,,,,,,
722000,672,7396.841209447839,4475.679653284858,1.7,1127.93,390.84534370422364,378.3842469787598,-548.5063314819336,0.667391300201416,0.5486307191848755,,,,,,,,
723000,673,7360.718587141105,4461.123698787318,1.69,1125.36,181.0172265625,195.3199513244629,-548.510380859375,0.66355299949646,0.5372985064983368,,,,,,,,
724000,674,7299.798357433069,4429.805107250359,1.68,1117.83,239.24163749694824,242.80047752380372,-551.3545065307617,0.6509695649147034,0.5667129862308502,,,,,,,,
725000,675,7360.99918485936,4466.664208395217,1.69,1125.3,231.83801025390625,232.43631660461426,-551.0214123535156,0.6640874147415161,0.540930332839489,,,,,,,,
726000,676,7369.507010646758,4472.568150366012,1.69,1125.21,313.4776232147217,312.3028621673584,-550.3262866210938,0.6623197197914124,0.5522249081730842,,,,,,,,
727000,677,7245.238801298643,4397.079489488664,1.68,1110.91,295.3154608154297,293.25926177978516,-549.4613259887695,0.6581112146377563,0.5309620004892349,,,,,,,,
728000,677,7245.238801298643,4397.079489488664,1.68,1110.91,189.82184280395506,190.41277671813964,-548.0703656005859,0.6621987223625183,0.5572853562235832,,,,,,,,
729000,678,7323.111810451423,4442.370838135121,1.69,1116.62,326.89536796569826,320.38280433654785,-551.995224609375,0.6620447635650635,0.5584056940674782,,,,,,,,
730000,679,7311.469614313386,4441.846741092979,1.69,1114.96,192.59183776855468,182.45955223083496,-552.9991668701172,0.6504600644111633,0.5537726697325707,,,,,,,,
731000,681,7275.250924978797,4420.410047430897,1.68,1111.37,281.1161541748047,253.89310287475587,-548.3793301391602,0.646470308303833,0.5456994712352753,,,,,,,,
732000,682,7222.035738234278,4386.184338578899,1.68,1104.46,208.36530738830567,216.79287521362303,-553.5826379394531,0.6643575429916382,0.5542902526259422,,,,,,,,
733000,683,7234.440824112518,4393.286616792151,1.68,1106.43,201.68151725769042,199.39619491577147,-552.3751916503907,0.6668618321418762,0.5532383865118027,,,,,,,,
734000,684,7224.460945969459,4385.101349351565,1.68,1103.46,262.8368890380859,261.31309898376463,-554.0482220458985,0.6541892290115356,0.5381464037299156,,,,,,,,
735000,685,7098.479079120502,4312.414331127747,1.66,1091.05,182.7049998474121,180.11949592590332,-548.6129580688477,0.651475727558136,0.5504508692026139,,,,,,,,
736000,686,7093.35115975993,4305.984765969228,1.66,1090.11,184.9555054473877,183.5157551574707,-551.501996459961,0.6734000444412231,0.5321540400385857,,,,,,,,
737000,686,7093.35115975993,4305.984765969228,1.66,1090.11,223.45090026855468,226.76434288024902,-555.3287249755859,0.6334235072135925,0.547684352695942,,,,,,,,
738000,687,7154.742269195933,4340.468782848314,1.67,1096.5,228.93428550720216,226.43275588989258,-551.4226589965821,0.6529256105422974,0.5296161019802094,,,,,,,,
739000,688,7202.293869219272,4365.7340359923355,1.68,1101.49,162.8731438446045,162.34147735595704,-551.8237457275391,0.6423528790473938,0.5433136206865311,,,,,,,,
740000,689,7173.920795677358,4348.508012292584,1.68,1097.69,274.25342781066894,268.1345588684082,-557.7342767333985,0.6859769821166992,0.5458381333947182,,,,,,,,
741000,690,7162.085100230212,4346.098082823799,1.68,1096.6,246.1709008026123,240.62072158813476,-555.0409088134766,0.6514947414398193,0.5555985006690025,,,,,,,,
742000,691,7072.149890332362,4293.149966471678,1.67,1088.01,283.5487219238281,294.03956024169923,-554.5142770385742,0.6667707562446594,0.5633209630846977,,,,,,,,
743000,691,7072.149890332362,4293.149966471678,1.67,1088.01,227.58821296691895,228.24999992370604,-551.220980834961,0.6478193402290344,0.5429180750250816,,,,,,,,
744000,693,7026.636760672807,4274.378039609378,1.66,1084.49,282.7393111419678,284.48593170166015,-551.4481799316407,0.6682509183883667,0.5564498007297516,,,,,,,,
745000,694,6995.38929511762,4255.6386001576675,1.65,1081.46,324.52790546417236,330.5824341583252,-552.8616281127929,0.6649647951126099,0.55572485268116,,,,,,,,
746000,695,6833.985427407847,4162.438876754493,1.63,1064.31,227.05256439208983,223.83695671081543,-552.1796990966797,0.647134006023407,0.5411848682165146,,,,,,,,
747000,696,6784.867252606735,4130.84355153656,1.62,1059.48,215.464140625,206.6067000579834,-552.3564184570313,0.6729255318641663,0.5492878293991089,,,,,,,,
748000,697,6830.660186597833,4153.364397526198,1.63,1064.38,195.1510739135742,214.6894337463379,-551.3321429443359,0.6416229605674744,0.5454654216766357,,,,,,,,
749000,698,6812.158208675873,4140.9227242250845,1.63,1061.41,213.58576484680177,216.89217948913574,-555.4626107788085,0.6775058507919312,0.5327921068668365,,,,,,,,
750000,699,6749.111544729352,4102.170294321473,1.62,1054.65,214.60823661804199,214.64166221618652,-552.7078390502929,0.6627097129821777,0.5590690419077873,,,,,,,,
751000,701,6653.3513045336695,4047.6976132730256,1.61,1044.63,200.95886901855468,196.60594245910644,-555.1177868652344,0.6604290008544922,0.5411130702495575,,,,,,,,
752000,701,6653.3513045336695,4047.6976132730256,1.61,1044.63,276.80639083862303,278.2200993347168,-554.3430773925782,0.6650819182395935,0.5444634836912156,,,,,,,,
753000,702,6713.160889845513,4082.8564589177795,1.62,1050.33,211.9029615020752,205.82017028808593,-555.3600170898437,0.6739489436149597,0.5466328677535057,,,,,,,,
754000,703,6715.407598156694,4082.443082877743,1.62,1051.0,184.94217262268066,186.2422679901123,-553.4386535644531,0.6444721221923828,0.5393094807863236,,,,,,,,
755000,703,6715.407598156694,4082.443082877743,1.62,1051.0,194.54094329833984,182.40547676086425,-553.6793603515625,0.6833203434944153,0.5469936624169349,,,,,,,,
756000,704,6812.442953633388,4143.216909372577,1.63,1060.51,241.9268416595459,237.9974570465088,-555.1332366943359,0.6799278259277344,0.5510446840524673,,,,,,,,
757000,705,6819.542806298859,4145.353449683121,1.63,1061.45,398.90535247802734,392.0644334411621,-552.9660220336914,0.6518933773040771,0.5552420502901078,,,,,,,,
758000,706,6832.667944803797,4154.073881837114,1.63,1062.52,334.798148727417,336.0746942901611,-554.8152081298828,0.676164448261261,0.5490029907226562,,,,,,,,
759000,707,6785.213052053803,4131.123824514511,1.62,1057.71,210.1716616821289,209.83774223327637,-551.216337890625,0.6791077256202698,0.5436627429723739,,,,,,,,
760000,708,6792.29790436578,4133.397997626419,1.62,1058.31,226.190072555542,233.44675674438477,-557.7576971435547,0.6755340099334717,0.5497564774751663,,,,,,,,
761000,710,6715.598052241246,4094.398704413464,1.61,1048.06,257.73616539001466,247.42334945678712,-554.8096490478515,0.6595174074172974,0.5624746948480606,,,,,,,,
762000,711,6776.24497905273,4125.336955623873,1.62,1055.73,284.698459854126,274.0674732208252,-550.2600988769532,0.6683273315429688,0.5500072705745697,,,,,,,,
763000,712,6781.494425251301,4130.809345445512,1.62,1057.42,398.2497122192383,387.80130020141604,-554.7559741210938,0.6569622755050659,0.5478354179859162,,,,,,,,
764000,713,6751.296458527671,4109.641617843313,1.62,1053.74,353.80041816711423,331.8043644714355,-551.2782159423828,0.6776525974273682,0.5544070982933045,,,,,,,,
765000,713,6751.296458527671,4109.641617843313,1.62,1053.74,341.80390281677245,350.3330509185791,-553.8963610839844,0.6405372619628906,0.566755943596363,,,,,,,,
766000,714,6792.0248819885255,4128.41831925853,1.63,1056.74,244.81062965393068,230.64649909973144,-556.7788452148437,0.6472017765045166,0.5533996242284774,,,,,,,,
767000,716,6519.0894929447,3969.7603960784095,1.6,1028.08,215.48249908447266,218.46925941467285,-551.4629449462891,0.6751139163970947,0.5434214621782303,,,,,,,,
768000,717,6547.009533435797,3986.423529991396,1.61,1031.35,186.44347633361815,192.4161934661865,-553.8465713500976,0.6686720252037048,0.5463499590754509,,,,,,,,
769000,718,6539.97380342076,3984.1560567122096,1.61,1030.11,173.4541529083252,173.40018798828126,-552.0459823608398,0.6332566738128662,0.5522140085697174,,,,,,,,
770000,719,6550.54221508356,3992.752700714688,1.61,1032.31,260.33148056030274,266.261103515625,-550.8417764282226,0.6609470844268799,0.5517522275447846,,,,,,,,
771000,719,6550.54221508356,3992.752700714688,1.61,1032.31,247.66190551757813,249.1780290222168,-549.1961260986328,0.6719443202018738,0.5408130231499672,,,,,,,,
772000,720,6621.124971657118,4033.2683773846184,1.62,1040.65,227.8224875640869,243.59805591583253,-551.2649371337891,0.6676722764968872,0.5502716627717018,,,,,,,,
773000,721,6627.590649836409,4032.571788087043,1.62,1041.64,200.75893035888672,208.52387756347656,-549.7650445556641,0.6699682474136353,0.5484373471140862,,,,,,,,
774000,722,6628.211618039953,4032.78560482801,1.62,1041.46,181.89839347839356,184.56859039306642,-547.8781924438476,0.6542601585388184,0.5599472752213478,,,,,,,,
775000,723,6701.401731908732,4069.6033714252803,1.63,1049.18,188.99855667114258,191.58376174926758,-546.221865234375,0.6655402183532715,0.5476678788661957,,,,,,,,
776000,725,6660.054765242214,4047.675205068571,1.62,1044.08,267.4917709350586,267.8860585784912,-551.1232635498047,0.6669352054595947,0.5627219301462173,,,,,,,,
777000,726,6636.178600360062,4038.356537095111,1.62,1041.0,244.39720573425294,243.93342132568358,-550.0382165527344,0.6647727489471436,0.5354403191804886,,,,,,,,
778000,727,6632.070689058943,4035.784504646755,1.62,1041.0,198.37745429992677,198.90422908782958,-549.8021646118164,0.6577838659286499,0.5608970808982849,,,,,,,,
779000,728,6550.225593774108,3983.765948997275,1.61,1032.99,210.73934761047363,202.41547561645507,-553.8609460449219,0.6864540576934814,0.531912402510643,,,,,,,,
780000,728,6550.225593774108,3983.765948997275,1.61,1032.99,298.63014823913574,299.7497911071777,-553.7853045654297,0.6717340350151062,0.5539797827601433,,,,,,,,
781000,729,6614.1416117900835,4019.5001977321544,1.62,1040.49,256.46674240112304,261.1623843383789,-551.0899740600586,0.6863729357719421,0.5414139485359192,,,,,,,,
782000,730,6658.0829017409005,4041.005521203603,1.63,1044.54,186.6342288208008,202.03599632263183,-551.7508505249024,0.676172137260437,0.5551413658261299,,,,,,,,
783000,731,6718.2185321031475,4074.5735414876417,1.64,1051.29,226.78358261108397,222.73437171936035,-553.2608749389649,0.6892063617706299,0.5417461073398591,,,,,,,,
784000,732,6718.961813297396,4072.4461816167272,1.64,1051.12,182.60707801818847,180.1424932861328,-549.8893463134766,0.6696802973747253,0.5524837628006936,,,,,,,,
785000,733,6623.350223191814,4014.3701563190716,1.63,1040.96,270.864507522583,270.5876540374756,-550.6483526611328,0.6701048612594604,0.5473193329572678,,,,,,,,
786000,734,6655.965903764787,4033.720410458729,1.64,1044.24,240.11955375671386,239.4627584075928,-547.1732174682617,0.6718786358833313,0.5658795809745789,,,,,,,,
787000,734,6655.965903764787,4033.720410458729,1.64,1044.24,298.38972839355466,295.25866355895994,-549.0331072998047,0.6808958053588867,0.5360377296805382,,,,,,,,
788000,735,6669.557819633107,4041.637757115927,1.64,1046.75,170.17374053955078,178.19803649902343,-550.4501187133789,0.671650767326355,0.5447275358438491,,,,,,,,
789000,736,6730.7042901228115,4073.190537112417,1.65,1053.28,308.52439308166504,308.02369995117186,-550.8628372192383,0.6826268434524536,0.551226689517498,,,,,,,,
790000,737,6736.771875226713,4074.1872175611356,1.65,1053.16,180.08415390014648,183.42391174316407,-552.7310247802734,0.6923962235450745,0.5458664578199387,,,,,,,,
791000,738,6759.490221695895,4087.9737718490055,1.66,1054.13,224.43143112182617,221.1983200073242,-549.1310296630859,0.6760243773460388,0.5379565301537513,,,,,,,,
792000,739,6760.104688472615,4088.0930472917207,1.66,1054.25,203.39759857177734,207.38706481933593,-553.4353283691406,0.6857830882072449,0.5476801693439484,,,,,,,,
793000,740,6749.493916991991,4081.219904384948,1.66,1052.75,223.856658782959,217.83956565856934,-552.6618188476563,0.6736354231834412,0.5458435478806496,,,,,,,,
794000,741,6797.347786013553,4107.076603940913,1.67,1056.05,228.8953298187256,229.5101904296875,-551.4289233398438,0.6856175065040588,0.5411797201633454,,,,,,,,
795000,741,6797.347786013553,4107.076603940913,1.67,1056.05,224.71508140563964,225.4614808654785,-555.2260101318359,0.6817898154258728,0.5424528822302819,,,,,,,,
796000,742,6949.900682927172,4194.420471845501,1.69,1070.91,194.76841217041016,187.23714836120607,-554.2698028564453,0.6711233258247375,0.5577629911899566,,,,,,,,
797000,742,6949.900682927172,4194.420471845501,1.69,1070.91,266.2344905090332,263.6476676940918,-556.6774401855469,0.6673363447189331,0.5557403668761254,,,,,,,,
798000,743,6967.394017045125,4202.733462400568,1.69,1073.61,159.58963409423828,160.83805130004882,-555.7456042480469,0.6965224146842957,0.5385905957221985,,,,,,,,
799000,743,6967.394017045125,4202.733462400568,1.69,1073.61,246.42419898986816,241.40526039123534,-553.4062103271484,0.6747990250587463,0.5523711335659027,,,,,,,,
800000,744,7077.128882295427,4267.062112843625,1.7,1085.98,315.51277534484865,319.6364790344238,-554.6101837158203,0.683331310749054,0.5454980704188347,,,,,,,,
801000,745,7128.902078868741,4296.685431143658,1.71,1091.79,157.7475708770752,160.38780578613282,-557.088056640625,0.6723706126213074,0.5538466334342956,,,,,,,,
802000,745,7128.902078868741,4296.685431143658,1.71,1091.79,182.81981735229493,184.06725486755371,-554.5623135375977,0.6824991703033447,0.5506305178999901,,,,,,,,
803000,746,7115.792462799497,4287.777406126913,1.71,1091.4,249.22895500183105,240.55503311157227,-554.3196484375,0.6832160949707031,0.5589151638746261,,,,,,,,
804000,747,7099.311434591224,4277.528067160565,1.71,1088.43,239.33506843566894,229.70342529296875,-551.7643029785156,0.6814765930175781,0.5547677055001259,,,,,,,,
805000,748,7027.46758496883,4238.701526944088,1.7,1080.28,256.85651473999025,253.6241283416748,-554.5110650634765,0.6718937754631042,0.5537512677907944,,,,,,,,
806000,749,7044.380296357553,4248.503705486205,1.7,1082.45,181.51372535705568,180.47164237976074,-554.2619976806641,0.6646562218666077,0.5448905089497567,,,,,,,,
807000,749,7044.380296357553,4248.503705486205,1.7,1082.45,198.91105537414552,206.22205024719239,-554.0059432983398,0.6725963950157166,0.5497397941350937,,,,,,,,
808000,750,7202.61577294841,4339.94041905062,1.72,1098.17,303.18229080200194,310.52532958984375,-550.3567431640626,0.6656600832939148,0.555014243721962,,,,,,,,
809000,751,7143.2350813210915,4306.6095960062175,1.71,1091.85,218.3533324432373,230.92585830688478,-553.3966937255859,0.6771214008331299,0.5510709914565086,,,,,,,,
810000,752,7178.620779352994,4329.523311459678,1.72,1095.4,242.88199882507325,238.83757545471192,-552.2339019775391,0.6637997031211853,0.5489577040076256,,,,,,,,
811000,752,7178.620779352994,4329.523311459678,1.72,1095.4,258.3825340270996,257.3789422607422,-552.3147207641601,0.6715654134750366,0.5490463408827781,,,,,,,,
812000,753,7272.503055145524,4382.40046667873,1.73,1103.5,224.1740003967285,220.00645812988282,-553.812275390625,0.6674700379371643,0.5536366292834282,,,,,,,,
813000,754,7263.917409234863,4375.794898605987,1.73,1102.14,285.9241881561279,277.2735688018799,-549.0166711425782,0.6808855533599854,0.5448049560189248,,,,,,,,
814000,755,7325.565103385789,4410.33904409547,1.74,1108.82,200.09830291748048,202.60502136230468,-552.2635388183594,0.659326434135437,0.5445250597596168,,,,,,,,
815000,755,7325.565103385789,4410.33904409547,1.74,1108.82,224.63211280822753,223.90856788635253,-550.7400439453126,0.6653477549552917,0.5476539772748947,,,,,,,,
816000,757,7302.377435429729,4398.445632380888,1.74,1106.37,199.78519149780274,202.77406898498535,-550.234535522461,0.6601709127426147,0.5561019381880761,,,,,,,,
817000,757,7302.377435429729,4398.445632380888,1.74,1106.37,197.35239418029786,204.20169334411622,-552.3509771728516,0.6649857759475708,0.5513012680411339,,,,,,,,
818000,758,7350.3846690702285,4422.2901559763595,1.75,1111.6,295.54512908935544,293.49555725097656,-554.2244714355469,0.6704527139663696,0.546933890581131,,,,,,,,
819000,760,7300.177147203878,4397.084453622232,1.74,1107.3,211.82042762756348,210.24629150390626,-554.6914544677734,0.6623303294181824,0.5525726738572121,,,,,,,,
820000,760,7300.177147203878,4397.084453622232,1.74,1107.3,171.70600936889647,178.52470352172853,-552.831396484375,0.661473274230957,0.5383334109187126,,,,,,,,
821000,761,7377.790267093154,4439.153012040124,1.75,1116.09,171.72364265441894,186.17328201293947,-553.297458190918,0.6863759160041809,0.5537497225403786,,,,,,,,
822000,762,7449.574165142615,4479.763170934486,1.76,1124.25,265.66215202331546,266.4806356048584,-551.8402865600586,0.6773310899734497,0.5435183796286583,,,,,,,,
823000,762,7449.574165142615,4479.763170934486,1.76,1124.25,172.88848800659179,173.0594960784912,-551.6371835327149,0.6705573201179504,0.5387221321463584,,,,,,,,
824000,763,7453.749520162619,4482.9182961366405,1.76,1124.5,354.04572639465334,348.7263417053223,-552.8411590576172,0.6668010950088501,0.5529900085926056,,,,,,,,
825000,764,7502.757568700912,4507.466389717113,1.77,1129.48,151.5612713623047,153.1714705657959,-554.6584350585938,0.685410737991333,0.5443353101611137,,,,,,,,
826000,764,7502.757568700912,4507.466389717113,1.77,1129.48,304.0421252441406,296.02075744628905,-554.525397644043,0.6597504615783691,0.5449345505237579,,,,,,,,
827000,765,7504.190242464894,4509.07218761051,1.77,1129.33,235.83619453430177,225.53582107543946,-553.081689453125,0.662675678730011,0.5457014814019203,,,,,,,,
828000,766,7463.361614675449,4487.551388538974,1.76,1124.25,237.20537033081055,246.20457252502442,-552.6716390991211,0.6681641936302185,0.5465544480085373,,,,,,,,
829000,767,7472.421040549792,4492.689093754484,1.76,1125.42,229.22843437194825,226.39271293640138,-554.4966174316406,0.6579148769378662,0.5488027980923653,,,,,,,,
830000,768,7483.658132502164,4497.391278241232,1.76,1126.85,153.5772932434082,153.58243671417236,-553.8960595703124,0.6668962240219116,0.5467853939533234,,,,,,,,
831000,769,7448.247621948495,4476.464704114137,1.75,1123.27,178.98322799682617,171.9476640319824,-554.7708767700195,0.6692075133323669,0.549918532371521,,,,,,,,
832000,771,7362.695413404364,4432.025673929926,1.74,1111.95,244.4338491821289,242.87983764648436,-557.9415014648438,0.6567939519882202,0.5486009642481804,,,,,,,,
833000,772,7352.123659709327,4424.242987238421,1.74,1110.67,226.49072013854982,222.50029487609862,-550.7724020385742,0.6579393148422241,0.5432959169149398,,,,,,,,
834000,772,7352.123659709327,4424.242987238421,1.74,1110.67,178.55057441711426,166.38747817993163,-556.3520776367187,0.6617550849914551,0.5442149981856346,,,,,,,,
835000,773,7411.64268292899,4453.2142513120525,1.75,1117.92,169.96903984069823,175.40779983520508,-555.1010580444336,0.6571688652038574,0.5441537204384804,,,,,,,,
836000,774,7467.393478931339,4484.307831884217,1.76,1123.97,252.0593531036377,256.72045333862303,-557.4775848388672,0.661144495010376,0.5470501181483268,,,,,,,,
837000,775,7459.520746844742,4479.759354316577,1.76,1123.49,206.83347618103028,217.80287620544433,-554.9728015136719,0.6470842361450195,0.5359369972348214,,,,,,,,
838000,775,7459.520746844742,4479.759354316577,1.76,1123.49,229.04381134033204,224.70663009643556,-556.5430786132813,0.6526756286621094,0.5427716222405433,,,,,,,,
839000,775,7459.520746844742,4479.759354316577,1.76,1123.49,222.00641441345215,224.79142379760742,-554.6208532714844,0.6678299903869629,0.5526590266823769,,,,,,,,
840000,775,7459.520746844742,4479.759354316577,1.76,1123.49,201.90371646881104,207.95195434570311,-553.8450762939453,0.6587767601013184,0.5479557195305824,,,,,,,,
841000,776,7727.308526491714,4635.553081549337,1.79,1151.34,194.17868049621583,197.922670211792,-554.6555279541016,0.6440026164054871,0.5485307532548904,,,,,,,,
842000,777,7715.239734198478,4630.365998832229,1.79,1150.34,273.5001495361328,282.62855644226073,-556.9965252685547,0.6716016530990601,0.5526897621154785,,,,,,,,
843000,778,7662.032794243613,4600.223377950316,1.78,1146.81,234.60271430969237,228.45466873168945,-553.5076803588868,0.6490764617919922,0.5409131661057472,,,,,,,,
